"id","age","gender","trial","easy_hard","rating"
70422837,34,"male","12_Number","hard",75
70422837,34,"male","12_Number","easy",80
70422837,34,"male","36_Distance","hard",58
70422837,34,"male","36_Distance","easy",70
70422837,34,"male","14_Stability","easy",21
70422837,34,"male","14_Stability","hard",77
77020601,28,"female","26_Number","easy",1
77020601,28,"female","26_Number","hard",14
77020601,28,"female","15_Number","hard",22
77020601,28,"female","15_Number","easy",1
77020601,28,"female","21_Number","easy",1
77020601,28,"female","21_Number","hard",7
77020601,28,"female","34_Stability","easy",42
77020601,28,"female","34_Stability","hard",46
77020601,28,"female","7_Number","easy",1
77020601,28,"female","7_Number","hard",30
77020601,28,"female","23_InitNumber","easy",1
77020601,28,"female","23_InitNumber","hard",3
77020601,28,"female","33_Pattern","easy",48
77020601,28,"female","33_Pattern","hard",14
77020601,28,"female","9_InitNumber","hard",41
77020601,28,"female","9_InitNumber","easy",1
77020601,28,"female","31_InitNumber","hard",9
77020601,28,"female","31_InitNumber","easy",1
77020601,28,"female","27_Sampling","hard",3
77020601,28,"female","27_Sampling","easy",1
77020601,28,"female","12_Number","easy",9
77020601,28,"female","12_Number","hard",3
77020601,28,"female","17_InitNumber","easy",1
77020601,28,"female","17_InitNumber","hard",5
77020601,28,"female","24_Stability","hard",71
77020601,28,"female","24_Stability","easy",1
77020601,28,"female","13_Sampling","hard",34
77020601,28,"female","13_Sampling","easy",15
77020601,28,"female","16_Number","hard",44
77020601,28,"female","16_Number","easy",2
77020601,28,"female","8_Number","hard",39
77020601,28,"female","8_Number","easy",3
77020601,28,"female","19_Pattern","easy",38
77020601,28,"female","19_Pattern","hard",44
77020601,28,"female","18_Stability","easy",1
77020601,28,"female","18_Stability","hard",84
77020601,28,"female","28_Stability","hard",48
77020601,28,"female","28_Stability","easy",46
77020601,28,"female","11_InitSorted","easy",17
77020601,28,"female","11_InitSorted","hard",38
77020601,28,"female","10_Stability","hard",42
77020601,28,"female","10_Stability","easy",1
77020601,28,"female","29_Number","easy",1
77020601,28,"female","29_Number","hard",35
77020601,28,"female","14_Stability","easy",2
77020601,28,"female","14_Stability","hard",72
77020601,28,"female","20_Stability","easy",60
77020601,28,"female","20_Stability","hard",97
77020601,28,"female","30_Number","hard",12
77020601,28,"female","30_Number","easy",2
77020601,28,"female","35_Distance","hard",46
77020601,28,"female","35_Distance","easy",40
77020601,28,"female","22_Number","easy",1
77020601,28,"female","22_Number","hard",46
77020601,28,"female","25_InitSorted","easy",12
77020601,28,"female","25_InitSorted","hard",13
77020601,28,"female","36_Distance","hard",50
77020601,28,"female","36_Distance","easy",50
82632225,39,"male","36_Distance","easy",10
82632225,39,"male","36_Distance","hard",10
82632225,39,"male","30_Number","easy",1
82632225,39,"male","30_Number","hard",2
82632225,39,"male","12_Number","hard",15
82632225,39,"male","12_Number","easy",16
82632225,39,"male","21_Number","easy",1
82632225,39,"male","21_Number","hard",5
82632225,39,"male","26_Number","hard",6
82632225,39,"male","26_Number","easy",6
82632225,39,"male","34_Stability","easy",15
82632225,39,"male","34_Stability","hard",45
82632225,39,"male","18_Stability","hard",50
82632225,39,"male","18_Stability","easy",8
82632225,39,"male","7_Number","hard",5
82632225,39,"male","7_Number","easy",1
82632225,39,"male","27_Sampling","hard",1
82632225,39,"male","27_Sampling","easy",1
82632225,39,"male","16_Number","easy",2
82632225,39,"male","16_Number","hard",5
82632225,39,"male","13_Sampling","hard",2
82632225,39,"male","13_Sampling","easy",2
82632225,39,"male","10_Stability","easy",15
82632225,39,"male","10_Stability","hard",14
82632225,39,"male","31_InitNumber","hard",12
82632225,39,"male","31_InitNumber","easy",1
82632225,39,"male","20_Stability","hard",48
82632225,39,"male","20_Stability","easy",46
82632225,39,"male","29_Number","easy",1
82632225,39,"male","29_Number","hard",5
82632225,39,"male","22_Number","hard",19
82632225,39,"male","22_Number","easy",1
82632225,39,"male","11_InitSorted","hard",5
82632225,39,"male","11_InitSorted","easy",5
82632225,39,"male","15_Number","hard",6
82632225,39,"male","15_Number","easy",1
82632225,39,"male","28_Stability","easy",3
82632225,39,"male","28_Stability","hard",12
82632225,39,"male","23_InitNumber","hard",3
82632225,39,"male","23_InitNumber","easy",3
82632225,39,"male","14_Stability","easy",2
82632225,39,"male","14_Stability","hard",15
82632225,39,"male","35_Distance","hard",12
82632225,39,"male","35_Distance","easy",12
82632225,39,"male","8_Number","hard",21
82632225,39,"male","8_Number","easy",5
82632225,39,"male","24_Stability","hard",49
82632225,39,"male","24_Stability","easy",5
82632225,39,"male","17_InitNumber","easy",12
82632225,39,"male","17_InitNumber","hard",12
82632225,39,"male","9_InitNumber","hard",3
82632225,39,"male","9_InitNumber","easy",1
82632225,39,"male","19_Pattern","hard",9
82632225,39,"male","19_Pattern","easy",8
82632225,39,"male","25_InitSorted","easy",2
82632225,39,"male","25_InitSorted","hard",2
82632225,39,"male","33_Pattern","easy",5
82632225,39,"male","33_Pattern","hard",7
20022757,30,"male","7_Number","easy",2
20022757,30,"male","7_Number","hard",27
20022757,30,"male","36_Distance","easy",34
20022757,30,"male","36_Distance","hard",29
20022757,30,"male","18_Stability","hard",93
20022757,30,"male","18_Stability","easy",2
20022757,30,"male","20_Stability","easy",36
20022757,30,"male","20_Stability","hard",96
20022757,30,"male","11_InitSorted","hard",9
20022757,30,"male","11_InitSorted","easy",3
20022757,30,"male","33_Pattern","easy",35
20022757,30,"male","33_Pattern","hard",36
20022757,30,"male","9_InitNumber","easy",1
20022757,30,"male","9_InitNumber","hard",2
20022757,30,"male","31_InitNumber","easy",5
20022757,30,"male","31_InitNumber","hard",10
20022757,30,"male","26_Number","hard",7
20022757,30,"male","26_Number","easy",2
20022757,30,"male","35_Distance","hard",33
20022757,30,"male","35_Distance","easy",34
20022757,30,"male","21_Number","hard",14
20022757,30,"male","21_Number","easy",1
20022757,30,"male","22_Number","hard",68
20022757,30,"male","22_Number","easy",3
20022757,30,"male","17_InitNumber","easy",15
20022757,30,"male","17_InitNumber","hard",65
20022757,30,"male","12_Number","hard",76
20022757,30,"male","12_Number","easy",26
20022757,30,"male","16_Number","easy",2
20022757,30,"male","16_Number","hard",8
20022757,30,"male","24_Stability","easy",1
20022757,30,"male","24_Stability","hard",94
20022757,30,"male","13_Sampling","hard",91
20022757,30,"male","13_Sampling","easy",51
20022757,30,"male","19_Pattern","easy",79
20022757,30,"male","19_Pattern","hard",77
20022757,30,"male","27_Sampling","easy",9
20022757,30,"male","27_Sampling","hard",6
20022757,30,"male","15_Number","easy",5
20022757,30,"male","15_Number","hard",11
20022757,30,"male","8_Number","hard",27
20022757,30,"male","8_Number","easy",21
20022757,30,"male","23_InitNumber","easy",3
20022757,30,"male","23_InitNumber","hard",7
20022757,30,"male","34_Stability","hard",87
20022757,30,"male","34_Stability","easy",72
20022757,30,"male","10_Stability","hard",63
20022757,30,"male","10_Stability","easy",2
20022757,30,"male","25_InitSorted","hard",39
20022757,30,"male","25_InitSorted","easy",32
20022757,30,"male","28_Stability","easy",18
20022757,30,"male","28_Stability","hard",74
20022757,30,"male","30_Number","easy",1
20022757,30,"male","30_Number","hard",6
20022757,30,"male","14_Stability","hard",75
20022757,30,"male","14_Stability","easy",10
20022757,30,"male","29_Number","easy",2
20022757,30,"male","29_Number","hard",7
72969741,25,"female","23_InitNumber","hard",1
72969741,25,"female","23_InitNumber","easy",1
72969741,25,"female","20_Stability","easy",1
72969741,25,"female","20_Stability","hard",90
72969741,25,"female","8_Number","easy",1
72969741,25,"female","8_Number","hard",1
72969741,25,"female","22_Number","easy",1
72969741,25,"female","22_Number","hard",1
72969741,25,"female","13_Sampling","easy",1
72969741,25,"female","13_Sampling","hard",1
72969741,25,"female","35_Distance","easy",70
72969741,25,"female","35_Distance","hard",70
72969741,25,"female","9_InitNumber","hard",1
72969741,25,"female","9_InitNumber","easy",1
72969741,25,"female","27_Sampling","hard",1
72969741,25,"female","27_Sampling","easy",1
72969741,25,"female","21_Number","easy",1
72969741,25,"female","21_Number","hard",1
72969741,25,"female","12_Number","easy",1
72969741,25,"female","12_Number","hard",1
72969741,25,"female","17_InitNumber","easy",1
72969741,25,"female","17_InitNumber","hard",1
72969741,25,"female","18_Stability","hard",75
72969741,25,"female","18_Stability","easy",1
72969741,25,"female","19_Pattern","hard",1
72969741,25,"female","19_Pattern","easy",1
72969741,25,"female","11_InitSorted","easy",1
72969741,25,"female","11_InitSorted","hard",1
72969741,25,"female","30_Number","easy",1
72969741,25,"female","30_Number","hard",1
72969741,25,"female","15_Number","easy",1
72969741,25,"female","15_Number","hard",1
72969741,25,"female","36_Distance","hard",1
72969741,25,"female","36_Distance","easy",10
72969741,25,"female","34_Stability","hard",45
72969741,25,"female","34_Stability","easy",30
72969741,25,"female","24_Stability","easy",50
72969741,25,"female","24_Stability","hard",70
72969741,25,"female","33_Pattern","hard",50
72969741,25,"female","33_Pattern","easy",40
72969741,25,"female","28_Stability","easy",40
72969741,25,"female","28_Stability","hard",10
72969741,25,"female","29_Number","hard",1
72969741,25,"female","29_Number","easy",1
72969741,25,"female","16_Number","easy",1
72969741,25,"female","16_Number","hard",1
72969741,25,"female","7_Number","easy",1
72969741,25,"female","7_Number","hard",1
72969741,25,"female","31_InitNumber","easy",1
72969741,25,"female","31_InitNumber","hard",1
72969741,25,"female","25_InitSorted","easy",1
72969741,25,"female","25_InitSorted","hard",1
72969741,25,"female","14_Stability","hard",1
72969741,25,"female","14_Stability","easy",1
72969741,25,"female","10_Stability","easy",1
72969741,25,"female","10_Stability","hard",20
72969741,25,"female","26_Number","hard",1
72969741,25,"female","26_Number","easy",1
25712304,36,"female","35_Distance","easy",39
25712304,36,"female","35_Distance","hard",37
25712304,36,"female","10_Stability","hard",38
25712304,36,"female","10_Stability","easy",23
25712304,36,"female","28_Stability","easy",27
25712304,36,"female","28_Stability","hard",39
25712304,36,"female","36_Distance","easy",35
25712304,36,"female","36_Distance","hard",28
25712304,36,"female","17_InitNumber","easy",6
25712304,36,"female","17_InitNumber","hard",16
25712304,36,"female","21_Number","hard",24
25712304,36,"female","21_Number","easy",2
25712304,36,"female","31_InitNumber","hard",31
25712304,36,"female","31_InitNumber","easy",4
25712304,36,"female","33_Pattern","easy",36
25712304,36,"female","33_Pattern","hard",43
25712304,36,"female","29_Number","hard",45
25712304,36,"female","29_Number","easy",1
25712304,36,"female","23_InitNumber","hard",4
25712304,36,"female","23_InitNumber","easy",5
25712304,36,"female","24_Stability","hard",82
25712304,36,"female","24_Stability","easy",24
25712304,36,"female","34_Stability","easy",56
25712304,36,"female","34_Stability","hard",78
25712304,36,"female","8_Number","easy",12
25712304,36,"female","8_Number","hard",29
25712304,36,"female","14_Stability","easy",6
25712304,36,"female","14_Stability","hard",18
25712304,36,"female","9_InitNumber","easy",1
25712304,36,"female","9_InitNumber","hard",15
25712304,36,"female","12_Number","hard",22
25712304,36,"female","12_Number","easy",16
25712304,36,"female","27_Sampling","easy",2
25712304,36,"female","27_Sampling","hard",2
25712304,36,"female","30_Number","hard",8
25712304,36,"female","30_Number","easy",2
25712304,36,"female","7_Number","easy",1
25712304,36,"female","7_Number","hard",34
25712304,36,"female","26_Number","easy",4
25712304,36,"female","26_Number","hard",32
25712304,36,"female","19_Pattern","easy",18
25712304,36,"female","19_Pattern","hard",41
25712304,36,"female","25_InitSorted","hard",50
25712304,36,"female","25_InitSorted","easy",50
25712304,36,"female","15_Number","hard",44
25712304,36,"female","15_Number","easy",32
25712304,36,"female","20_Stability","easy",43
25712304,36,"female","20_Stability","hard",93
25712304,36,"female","16_Number","easy",4
25712304,36,"female","16_Number","hard",32
25712304,36,"female","22_Number","easy",2
25712304,36,"female","22_Number","hard",26
25712304,36,"female","18_Stability","easy",9
25712304,36,"female","18_Stability","hard",94
25712304,36,"female","13_Sampling","easy",9
25712304,36,"female","13_Sampling","hard",3
25712304,36,"female","11_InitSorted","easy",23
25712304,36,"female","11_InitSorted","hard",39
86152987,23,"male","11_InitSorted","hard",31
86152987,23,"male","11_InitSorted","easy",24
86152987,23,"male","16_Number","easy",18
86152987,23,"male","16_Number","hard",38
86152987,23,"male","13_Sampling","easy",25
86152987,23,"male","13_Sampling","hard",24
86152987,23,"male","30_Number","hard",55
86152987,23,"male","30_Number","easy",29
86152987,23,"male","21_Number","hard",61
86152987,23,"male","21_Number","easy",34
86152987,23,"male","27_Sampling","easy",33
86152987,23,"male","27_Sampling","hard",33
86152987,23,"male","28_Stability","easy",66
86152987,23,"male","28_Stability","hard",77
86152987,23,"male","36_Distance","easy",88
86152987,23,"male","36_Distance","hard",69
86152987,23,"male","12_Number","hard",80
86152987,23,"male","12_Number","easy",84
86152987,23,"male","22_Number","easy",55
86152987,23,"male","22_Number","hard",85
86152987,23,"male","31_InitNumber","hard",64
86152987,23,"male","31_InitNumber","easy",45
86152987,23,"male","33_Pattern","hard",85
86152987,23,"male","33_Pattern","easy",82
86152987,23,"male","34_Stability","hard",85
86152987,23,"male","34_Stability","easy",76
86152987,23,"male","29_Number","hard",62
86152987,23,"male","29_Number","easy",34
86152987,23,"male","10_Stability","hard",73
86152987,23,"male","10_Stability","easy",58
86152987,23,"male","20_Stability","easy",85
86152987,23,"male","20_Stability","hard",94
86152987,23,"male","15_Number","easy",41
86152987,23,"male","15_Number","hard",64
86152987,23,"male","24_Stability","hard",94
86152987,23,"male","24_Stability","easy",57
86152987,23,"male","25_InitSorted","hard",74
86152987,23,"male","25_InitSorted","easy",73
86152987,23,"male","26_Number","hard",62
86152987,23,"male","26_Number","easy",65
86152987,23,"male","18_Stability","hard",92
86152987,23,"male","18_Stability","easy",42
86152987,23,"male","35_Distance","hard",79
86152987,23,"male","35_Distance","easy",79
86152987,23,"male","19_Pattern","hard",83
86152987,23,"male","19_Pattern","easy",82
86152987,23,"male","17_InitNumber","hard",80
86152987,23,"male","17_InitNumber","easy",57
86152987,23,"male","8_Number","hard",66
86152987,23,"male","8_Number","easy",49
86152987,23,"male","23_InitNumber","easy",42
86152987,23,"male","23_InitNumber","hard",50
86152987,23,"male","7_Number","easy",23
86152987,23,"male","7_Number","hard",67
86152987,23,"male","9_InitNumber","easy",33
86152987,23,"male","9_InitNumber","hard",55
86152987,23,"male","14_Stability","hard",80
86152987,23,"male","14_Stability","easy",74
27917494,28,"male","29_Number","easy",4
27917494,28,"male","29_Number","hard",17
27917494,28,"male","10_Stability","hard",36
27917494,28,"male","10_Stability","easy",67
27917494,28,"male","27_Sampling","easy",2
27917494,28,"male","27_Sampling","hard",2
27917494,28,"male","36_Distance","easy",42
27917494,28,"male","36_Distance","hard",50
27917494,28,"male","31_InitNumber","easy",57
27917494,28,"male","31_InitNumber","hard",50
27917494,28,"male","9_InitNumber","easy",3
27917494,28,"male","9_InitNumber","hard",2
27917494,28,"male","26_Number","hard",28
27917494,28,"male","26_Number","easy",27
27917494,28,"male","34_Stability","hard",50
27917494,28,"male","34_Stability","easy",56
27917494,28,"male","7_Number","easy",1
27917494,28,"male","7_Number","hard",7
27917494,28,"male","18_Stability","hard",67
27917494,28,"male","18_Stability","easy",16
27917494,28,"male","28_Stability","easy",26
27917494,28,"male","28_Stability","hard",50
27917494,28,"male","12_Number","easy",55
27917494,28,"male","12_Number","hard",50
27917494,28,"male","24_Stability","hard",61
27917494,28,"male","24_Stability","easy",19
27917494,28,"male","17_InitNumber","easy",17
27917494,28,"male","17_InitNumber","hard",28
27917494,28,"male","20_Stability","hard",57
27917494,28,"male","20_Stability","easy",78
27917494,28,"male","8_Number","hard",50
27917494,28,"male","8_Number","easy",17
27917494,28,"male","14_Stability","hard",50
27917494,28,"male","14_Stability","easy",10
27917494,28,"male","19_Pattern","easy",50
27917494,28,"male","19_Pattern","hard",50
27917494,28,"male","23_InitNumber","easy",3
27917494,28,"male","23_InitNumber","hard",20
27917494,28,"male","15_Number","easy",16
27917494,28,"male","15_Number","hard",33
27917494,28,"male","30_Number","easy",13
27917494,28,"male","30_Number","hard",20
27917494,28,"male","13_Sampling","easy",5
27917494,28,"male","13_Sampling","hard",11
27917494,28,"male","21_Number","hard",23
27917494,28,"male","21_Number","easy",21
27917494,28,"male","33_Pattern","easy",50
27917494,28,"male","33_Pattern","hard",56
27917494,28,"male","35_Distance","hard",58
27917494,28,"male","35_Distance","easy",65
27917494,28,"male","25_InitSorted","easy",18
27917494,28,"male","25_InitSorted","hard",34
27917494,28,"male","11_InitSorted","hard",34
27917494,28,"male","11_InitSorted","easy",16
27917494,28,"male","22_Number","hard",54
27917494,28,"male","22_Number","easy",8
27917494,28,"male","16_Number","easy",17
27917494,28,"male","16_Number","hard",20
91885945,44,"male","26_Number","easy",20
91885945,44,"male","26_Number","hard",55
91885945,44,"male","27_Sampling","hard",10
91885945,44,"male","27_Sampling","easy",8
91885945,44,"male","36_Distance","hard",55
91885945,44,"male","36_Distance","easy",56
91885945,44,"male","8_Number","easy",24
91885945,44,"male","8_Number","hard",40
91885945,44,"male","23_InitNumber","easy",3
91885945,44,"male","23_InitNumber","hard",33
91885945,44,"male","16_Number","easy",26
91885945,44,"male","16_Number","hard",43
91885945,44,"male","35_Distance","hard",57
91885945,44,"male","35_Distance","easy",56
91885945,44,"male","33_Pattern","easy",48
91885945,44,"male","33_Pattern","hard",57
91885945,44,"male","30_Number","easy",10
91885945,44,"male","30_Number","hard",27
91885945,44,"male","19_Pattern","easy",39
91885945,44,"male","19_Pattern","hard",41
91885945,44,"male","25_InitSorted","hard",54
91885945,44,"male","25_InitSorted","easy",52
91885945,44,"male","29_Number","easy",6
91885945,44,"male","29_Number","hard",58
91885945,44,"male","20_Stability","hard",90
91885945,44,"male","20_Stability","easy",65
91885945,44,"male","11_InitSorted","easy",47
91885945,44,"male","11_InitSorted","hard",41
91885945,44,"male","15_Number","easy",37
91885945,44,"male","15_Number","hard",43
91885945,44,"male","21_Number","easy",9
91885945,44,"male","21_Number","hard",49
91885945,44,"male","22_Number","hard",48
91885945,44,"male","22_Number","easy",14
91885945,44,"male","7_Number","easy",9
91885945,44,"male","7_Number","hard",39
91885945,44,"male","14_Stability","easy",39
91885945,44,"male","14_Stability","hard",47
91885945,44,"male","18_Stability","hard",74
91885945,44,"male","18_Stability","easy",28
91885945,44,"male","31_InitNumber","hard",32
91885945,44,"male","31_InitNumber","easy",11
91885945,44,"male","9_InitNumber","hard",39
91885945,44,"male","9_InitNumber","easy",4
91885945,44,"male","13_Sampling","hard",70
91885945,44,"male","13_Sampling","easy",39
91885945,44,"male","12_Number","easy",43
91885945,44,"male","12_Number","hard",44
91885945,44,"male","28_Stability","hard",52
91885945,44,"male","28_Stability","easy",51
91885945,44,"male","10_Stability","hard",70
91885945,44,"male","10_Stability","easy",75
91885945,44,"male","34_Stability","easy",58
91885945,44,"male","34_Stability","hard",83
91885945,44,"male","24_Stability","hard",93
91885945,44,"male","24_Stability","easy",20
91885945,44,"male","17_InitNumber","hard",38
91885945,44,"male","17_InitNumber","easy",11
21096355,25,"female","27_Sampling","hard",2
21096355,25,"female","27_Sampling","easy",1
21096355,25,"female","7_Number","easy",1
21096355,25,"female","7_Number","hard",2
21096355,25,"female","24_Stability","hard",30
21096355,25,"female","24_Stability","easy",1
21096355,25,"female","14_Stability","hard",4
21096355,25,"female","14_Stability","easy",1
21096355,25,"female","35_Distance","hard",5
21096355,25,"female","35_Distance","easy",3
21096355,25,"female","15_Number","easy",1
21096355,25,"female","15_Number","hard",1
21096355,25,"female","31_InitNumber","easy",2
21096355,25,"female","31_InitNumber","hard",4
21096355,25,"female","29_Number","easy",1
21096355,25,"female","29_Number","hard",1
21096355,25,"female","11_InitSorted","hard",1
21096355,25,"female","11_InitSorted","easy",1
21096355,25,"female","20_Stability","easy",10
21096355,25,"female","20_Stability","hard",30
21096355,25,"female","13_Sampling","easy",1
21096355,25,"female","13_Sampling","hard",1
21096355,25,"female","10_Stability","hard",14
21096355,25,"female","10_Stability","easy",1
21096355,25,"female","30_Number","easy",1
21096355,25,"female","30_Number","hard",1
21096355,25,"female","28_Stability","hard",15
21096355,25,"female","28_Stability","easy",1
21096355,25,"female","9_InitNumber","easy",1
21096355,25,"female","9_InitNumber","hard",1
21096355,25,"female","36_Distance","hard",11
21096355,25,"female","36_Distance","easy",11
21096355,25,"female","34_Stability","easy",5
21096355,25,"female","34_Stability","hard",6
21096355,25,"female","12_Number","easy",10
21096355,25,"female","12_Number","hard",20
21096355,25,"female","19_Pattern","easy",20
21096355,25,"female","19_Pattern","hard",20
21096355,25,"female","23_InitNumber","easy",1
21096355,25,"female","23_InitNumber","hard",1
21096355,25,"female","25_InitSorted","easy",1
21096355,25,"female","25_InitSorted","hard",1
21096355,25,"female","17_InitNumber","easy",20
21096355,25,"female","17_InitNumber","hard",20
21096355,25,"female","8_Number","hard",30
21096355,25,"female","8_Number","easy",20
21096355,25,"female","16_Number","hard",2
21096355,25,"female","16_Number","easy",1
21096355,25,"female","18_Stability","hard",30
21096355,25,"female","18_Stability","easy",1
21096355,25,"female","26_Number","hard",15
21096355,25,"female","26_Number","easy",14
21096355,25,"female","22_Number","easy",5
21096355,25,"female","22_Number","hard",50
21096355,25,"female","21_Number","easy",1
21096355,25,"female","21_Number","hard",1
21096355,25,"female","33_Pattern","hard",5
21096355,25,"female","33_Pattern","easy",8
19652942,34,"male","14_Stability","hard",25
19652942,34,"male","14_Stability","easy",1
19652942,34,"male","23_InitNumber","easy",2
19652942,34,"male","23_InitNumber","hard",10
19652942,34,"male","24_Stability","easy",15
19652942,34,"male","24_Stability","hard",73
19652942,34,"male","7_Number","hard",63
19652942,34,"male","7_Number","easy",13
19652942,34,"male","17_InitNumber","hard",89
19652942,34,"male","17_InitNumber","easy",7
19652942,34,"male","35_Distance","easy",76
19652942,34,"male","35_Distance","hard",93
19652942,34,"male","8_Number","hard",38
19652942,34,"male","8_Number","easy",14
19652942,34,"male","34_Stability","easy",85
19652942,34,"male","34_Stability","hard",92
19652942,34,"male","18_Stability","hard",72
19652942,34,"male","18_Stability","easy",14
19652942,34,"male","36_Distance","easy",62
19652942,34,"male","36_Distance","hard",76
19652942,34,"male","10_Stability","hard",79
19652942,34,"male","10_Stability","easy",24
19652942,34,"male","12_Number","hard",44
19652942,34,"male","12_Number","easy",37
19652942,34,"male","15_Number","easy",25
19652942,34,"male","15_Number","hard",26
19652942,34,"male","31_InitNumber","hard",64
19652942,34,"male","31_InitNumber","easy",27
19652942,34,"male","13_Sampling","easy",29
19652942,34,"male","13_Sampling","hard",58
19652942,34,"male","26_Number","hard",66
19652942,34,"male","26_Number","easy",66
19652942,34,"male","25_InitSorted","hard",35
19652942,34,"male","25_InitSorted","easy",32
19652942,34,"male","16_Number","easy",13
19652942,34,"male","16_Number","hard",16
19652942,34,"male","21_Number","hard",16
19652942,34,"male","21_Number","easy",7
19652942,34,"male","27_Sampling","easy",3
19652942,34,"male","27_Sampling","hard",23
19652942,34,"male","20_Stability","hard",78
19652942,34,"male","20_Stability","easy",65
19652942,34,"male","30_Number","hard",37
19652942,34,"male","30_Number","easy",20
19652942,34,"male","28_Stability","easy",27
19652942,34,"male","28_Stability","hard",44
19652942,34,"male","29_Number","easy",24
19652942,34,"male","29_Number","hard",22
19652942,34,"male","33_Pattern","hard",76
19652942,34,"male","33_Pattern","easy",79
19652942,34,"male","9_InitNumber","easy",12
19652942,34,"male","9_InitNumber","hard",15
19652942,34,"male","11_InitSorted","hard",17
19652942,34,"male","11_InitSorted","easy",23
19652942,34,"male","22_Number","hard",25
19652942,34,"male","22_Number","easy",26
19652942,34,"male","19_Pattern","hard",46
19652942,34,"male","19_Pattern","easy",52
22326726,25,"male","7_Number","easy",1
22326726,25,"male","7_Number","hard",44
22326726,25,"male","33_Pattern","hard",35
22326726,25,"male","33_Pattern","easy",33
22326726,25,"male","16_Number","easy",17
22326726,25,"male","16_Number","hard",53
22326726,25,"male","22_Number","hard",37
22326726,25,"male","22_Number","easy",9
22326726,25,"male","13_Sampling","easy",29
22326726,25,"male","13_Sampling","hard",27
22326726,25,"male","25_InitSorted","hard",45
22326726,25,"male","25_InitSorted","easy",35
22326726,25,"male","30_Number","hard",27
22326726,25,"male","30_Number","easy",4
22326726,25,"male","9_InitNumber","easy",1
22326726,25,"male","9_InitNumber","hard",15
22326726,25,"male","21_Number","easy",20
22326726,25,"male","21_Number","hard",60
22326726,25,"male","26_Number","hard",45
22326726,25,"male","26_Number","easy",26
22326726,25,"male","18_Stability","hard",90
22326726,25,"male","18_Stability","easy",25
22326726,25,"male","14_Stability","hard",16
22326726,25,"male","14_Stability","easy",29
22326726,25,"male","12_Number","hard",26
22326726,25,"male","12_Number","easy",12
22326726,25,"male","35_Distance","easy",75
22326726,25,"male","35_Distance","hard",76
22326726,25,"male","8_Number","easy",24
22326726,25,"male","8_Number","hard",65
22326726,25,"male","31_InitNumber","hard",35
22326726,25,"male","31_InitNumber","easy",10
22326726,25,"male","29_Number","hard",70
22326726,25,"male","29_Number","easy",5
22326726,25,"male","15_Number","hard",60
22326726,25,"male","15_Number","easy",20
22326726,25,"male","17_InitNumber","easy",4
22326726,25,"male","17_InitNumber","hard",18
22326726,25,"male","20_Stability","easy",66
22326726,25,"male","20_Stability","hard",98
22326726,25,"male","19_Pattern","easy",31
22326726,25,"male","19_Pattern","hard",35
22326726,25,"male","34_Stability","easy",59
22326726,25,"male","34_Stability","hard",90
22326726,25,"male","11_InitSorted","easy",17
22326726,25,"male","11_InitSorted","hard",20
22326726,25,"male","28_Stability","hard",70
22326726,25,"male","28_Stability","easy",65
22326726,25,"male","27_Sampling","hard",15
22326726,25,"male","27_Sampling","easy",10
22326726,25,"male","36_Distance","easy",78
22326726,25,"male","36_Distance","hard",78
22326726,25,"male","10_Stability","hard",78
22326726,25,"male","10_Stability","easy",1
22326726,25,"male","23_InitNumber","easy",3
22326726,25,"male","23_InitNumber","hard",23
22326726,25,"male","24_Stability","hard",95
22326726,25,"male","24_Stability","easy",3
84472474,22,"male","26_Number","hard",10
84472474,22,"male","26_Number","easy",1
84472474,22,"male","27_Sampling","hard",1
84472474,22,"male","27_Sampling","easy",1
84472474,22,"male","31_InitNumber","easy",8
84472474,22,"male","31_InitNumber","hard",15
84472474,22,"male","17_InitNumber","easy",25
84472474,22,"male","17_InitNumber","hard",30
84472474,22,"male","25_InitSorted","easy",25
84472474,22,"male","25_InitSorted","hard",30
84472474,22,"male","35_Distance","easy",15
84472474,22,"male","35_Distance","hard",15
84472474,22,"male","7_Number","easy",1
84472474,22,"male","7_Number","hard",30
84472474,22,"male","34_Stability","easy",20
84472474,22,"male","34_Stability","hard",45
84472474,22,"male","12_Number","easy",15
84472474,22,"male","12_Number","hard",25
84472474,22,"male","16_Number","hard",10
84472474,22,"male","16_Number","easy",1
84472474,22,"male","30_Number","easy",1
84472474,22,"male","30_Number","hard",5
84472474,22,"male","10_Stability","hard",25
84472474,22,"male","10_Stability","easy",60
84472474,22,"male","33_Pattern","hard",35
84472474,22,"male","33_Pattern","easy",35
84472474,22,"male","28_Stability","easy",10
84472474,22,"male","28_Stability","hard",37
84472474,22,"male","11_InitSorted","easy",1
84472474,22,"male","11_InitSorted","hard",1
84472474,22,"male","13_Sampling","hard",1
84472474,22,"male","13_Sampling","easy",1
84472474,22,"male","19_Pattern","hard",40
84472474,22,"male","19_Pattern","easy",40
84472474,22,"male","36_Distance","hard",25
84472474,22,"male","36_Distance","easy",25
84472474,22,"male","21_Number","easy",1
84472474,22,"male","21_Number","hard",3
84472474,22,"male","24_Stability","hard",70
84472474,22,"male","24_Stability","easy",1
84472474,22,"male","23_InitNumber","easy",1
84472474,22,"male","23_InitNumber","hard",1
84472474,22,"male","20_Stability","hard",90
84472474,22,"male","20_Stability","easy",45
84472474,22,"male","15_Number","easy",1
84472474,22,"male","15_Number","hard",2
84472474,22,"male","9_InitNumber","easy",1
